Time (UTC +02:00 yyyy-MM-dd HH:mm:ss);Frequency (A) (Hz)
2026-05-13 10:24:44;215517,23
2026-05-13 10:24:44;210674,17
2026-05-13 10:24:44;133928,58
2026-05-13 10:24:44;206611,58
2026-05-13 10:24:44;157035,17
2026-05-13 10:24:44;258264,47
2026-05-13 10:24:44;214460,8
2026-05-13 10:24:44;168918,92
2026-05-13 10:24:44;117924,54
2026-05-13 10:24:44;43706,293
2026-05-13 10:24:44;122549,016
2026-05-13 10:24:44;306372,56
2026-05-13 10:24:44;201612,9
2026-05-13 10:24:44;172018,34
2026-05-13 10:24:44;67934,78
2026-05-13 10:24:44;164473,69
2026-05-13 10:24:44;303398,06
2026-05-13 10:24:44;161637,92
2026-05-13 10:24:44;353773,6
2026-05-13 10:24:44;165929,2
2026-05-13 10:24:44;NaN
2026-05-13 10:24:44;218023,25
2026-05-13 10:24:44;134892,08
2026-05-13 10:24:44;175233,64
2026-05-13 10:24:44;156250,02
2026-05-13 10:24:44;231481,47
2026-05-13 10:24:44;353773,6
2026-05-13 10:24:44;304878,06
2026-05-13 10:24:44;203804,34
2026-05-13 10:24:44;227272,73
2026-05-13 10:24:44;203804,34
2026-05-13 10:24:44;190839,69
2026-05-13 10:24:44;142045,45
2026-05-13 10:24:44;91911,766
2026-05-13 10:24:44;213068,19
2026-05-13 10:24:44;165929,2
2026-05-13 10:24:44;238549,61
2026-05-13 10:24:44;154958,67
2026-05-13 10:24:44;264084,5
2026-05-13 10:24:44;178571,44
2026-05-13 10:24:44;64102,562
2026-05-13 10:24:44;235849,08
2026-05-13 10:24:44;93283,586
2026-05-13 10:24:44;97656,25
2026-05-13 10:24:44;109649,125
2026-05-13 10:24:44;125000
2026-05-13 10:24:44;234962,4
2026-05-13 10:24:44;133928,58
2026-05-13 10:24:44;135869,56
2026-05-13 10:24:44;148809,53
2026-05-13 10:24:44;262237,78
2026-05-13 10:24:45;218023,27
2026-05-13 10:24:45;125000
2026-05-13 10:24:45;334821,44
2026-05-13 10:24:45;280898,88
2026-05-13 10:24:45;351123,6
2026-05-13 10:24:45;116822,42
2026-05-13 10:24:45;89285,71
2026-05-13 10:24:45;120192,305
2026-05-13 10:24:45;225903,61
2026-05-13 10:24:45;290697,7
2026-05-13 10:24:45;243506,5
2026-05-13 10:24:45;161082,48
2026-05-13 10:24:45;153688,53
2026-05-13 10:24:45;242718,44
2026-05-13 10:24:45;170454,55
2026-05-13 10:24:45;120967,74
2026-05-13 10:24:45;105042,016
2026-05-13 10:24:45;NaN
2026-05-13 10:24:45;112107,62
2026-05-13 10:24:45;228102,19
2026-05-13 10:24:45;175233,64
2026-05-13 10:24:45;255102,05
2026-05-13 10:24:45;220588,25
2026-05-13 10:24:45;83333,33
2026-05-13 10:24:45;274725,28
2026-05-13 10:24:45;213068,19
2026-05-13 10:24:45;143678,16
2026-05-13 10:24:45;125000
2026-05-13 10:24:45;243506,5
2026-05-13 10:24:45;353773,6
2026-05-13 10:24:45;152439,02
2026-05-13 10:24:45;195312,5
2026-05-13 10:24:45;125000
2026-05-13 10:24:45;215517,23
2026-05-13 10:24:45;121359,22
2026-05-13 10:24:45;148809,53
2026-05-13 10:24:45;221238,94
2026-05-13 10:24:45;187969,92
2026-05-13 10:24:45;173611,11
2026-05-13 10:24:45;173611,11
2026-05-13 10:24:45;127551,02
2026-05-13 10:24:45;367647,06
2026-05-13 10:24:45;307377,03
2026-05-13 10:24:45;231481,5
2026-05-13 10:24:45;152439,03
2026-05-13 10:24:45;131118,89
2026-05-13 10:24:45;189393,94
2026-05-13 10:24:45;208333,33
2026-05-13 10:24:45;306372,53
2026-05-13 10:24:45;126262,625
2026-05-13 10:24:45;94696,98
2026-05-13 10:24:45;128865,984
2026-05-13 10:24:45;223214,3
2026-05-13 10:24:45;171232,88
2026-05-13 10:24:45;191326,55
2026-05-13 10:24:45;189393,95
2026-05-13 10:24:45;235849,05
2026-05-13 10:24:45;255102,05
2026-05-13 10:24:45;294117,66
2026-05-13 10:24:45;237341,77
2026-05-13 10:24:45;120192,32
2026-05-13 10:24:45;201612,89
2026-05-13 10:24:45;186567,17
2026-05-13 10:24:45;142857,16
2026-05-13 10:24:45;134892,08
2026-05-13 10:24:45;179597,7
2026-05-13 10:24:45;196335,06
2026-05-13 10:24:45;275735,28
2026-05-13 10:24:45;166666,66
2026-05-13 10:24:45;61274,508
2026-05-13 10:24:45;242718,44
2026-05-13 10:24:45;156250
2026-05-13 10:24:45;253378,38
2026-05-13 10:24:45;192307,69
2026-05-13 10:24:45;213068,19
2026-05-13 10:24:45;137867,64
2026-05-13 10:24:45;297619,06
2026-05-13 10:24:45;250000
2026-05-13 10:24:45;134408,61
2026-05-13 10:24:45;189393,94
2026-05-13 10:24:45;156250
2026-05-13 10:24:45;NaN
2026-05-13 10:24:45;233644,84
2026-05-13 10:24:45;210674,14
2026-05-13 10:24:45;204918,02
2026-05-13 10:24:45;106837,6
2026-05-13 10:24:45;218023,27
2026-05-13 10:24:45;115740,75
2026-05-13 10:24:45;235849,08
2026-05-13 10:24:45;228658,53
2026-05-13 10:24:45;86206,9
2026-05-13 10:24:45;228658,53
2026-05-13 10:24:45;152439,03
2026-05-13 10:24:45;264084,53
2026-05-13 10:24:45;242718,44
2026-05-13 10:24:45;211864,4
2026-05-13 10:24:45;191326,52
2026-05-13 10:24:45;218023,25
2026-05-13 10:24:45;129310,34
2026-05-13 10:24:45;158227,84
2026-05-13 10:24:45;309405,94
2026-05-13 10:24:45;139925,38
2026-05-13 10:24:45;181159,42
2026-05-13 10:24:45;NaN
2026-05-13 10:24:45;176056,34
2026-05-13 10:24:45;147058,83
2026-05-13 10:24:45;353773,6
2026-05-13 10:24:45;309405,94
2026-05-13 10:24:45;277777,78
2026-05-13 10:24:45;82236,84
2026-05-13 10:24:45;102459,01
2026-05-13 10:24:45;170454,53
2026-05-13 10:24:45;195312,5
2026-05-13 10:24:45;91911,76
2026-05-13 10:24:45;137867,64
2026-05-13 10:24:45;175233,64
2026-05-13 10:24:45;120192,32
2026-05-13 10:24:45;183823,52
2026-05-13 10:24:45;90579,71
2026-05-13 10:24:45;92592,586
2026-05-13 10:24:45;114678,91
2026-05-13 10:24:45;159235,67
2026-05-13 10:24:45;165929,2
2026-05-13 10:24:45;88028,17
2026-05-13 10:24:45;181159,42
2026-05-13 10:24:45;175233,64
2026-05-13 10:24:45;138888,89
2026-05-13 10:24:45;195312,5
2026-05-13 10:24:45;206043,95
2026-05-13 10:24:45;218023,25
2026-05-13 10:24:45;312500
2026-05-13 10:24:45;208333,33
2026-05-13 10:24:45;215517,23
2026-05-13 10:24:45;223214,3
2026-05-13 10:24:45;304878,06
2026-05-13 10:24:45;236742,44
2026-05-13 10:24:45;NaN
2026-05-13 10:24:45;225225,2
2026-05-13 10:24:45;142045,45
2026-05-13 10:24:45;74404,766
2026-05-13 10:24:45;75301,2
2026-05-13 10:24:45;134892,08
2026-05-13 10:24:45;271739,12
2026-05-13 10:24:45;218531,48
2026-05-13 10:24:45;77160,49
2026-05-13 10:24:45;134408,61
2026-05-13 10:24:45;87412,586
2026-05-13 10:24:45;140977,44
2026-05-13 10:24:45;203804,34
2026-05-13 10:24:45;227272,72
2026-05-13 10:24:45;158227,86
2026-05-13 10:24:45;242718,44
2026-05-13 10:24:45;46296,293
2026-05-13 10:24:45;265957,44
2026-05-13 10:24:45;115740,75
2026-05-13 10:24:45;240384,64
2026-05-13 10:24:45;183823,53
2026-05-13 10:24:45;161637,92
2026-05-13 10:24:45;359195,4
2026-05-13 10:24:45;446428,6
2026-05-13 10:24:45;204918,05
2026-05-13 10:24:45;65789,48
2026-05-13 10:24:45;215517,23
2026-05-13 10:24:45;213068,19
2026-05-13 10:24:45;297619,06
2026-05-13 10:24:45;240384,61
2026-05-13 10:24:45;271739,12
2026-05-13 10:24:45;189393,94
2026-05-13 10:24:45;76219,516
2026-05-13 10:24:45;206043,95
2026-05-13 10:24:45;185643,56
2026-05-13 10:24:45;287356,3
2026-05-13 10:24:45;199468,08
2026-05-13 10:24:45;122549,016
2026-05-13 10:24:45;181159,42
2026-05-13 10:24:45;152439,03
2026-05-13 10:24:45;225225,23
2026-05-13 10:24:45;275735,28
2026-05-13 10:24:45;372023,8
2026-05-13 10:24:45;145348,84
2026-05-13 10:24:45;375000
2026-05-13 10:24:45;120192,305
2026-05-13 10:24:45;312500
2026-05-13 10:24:45;145914,4
2026-05-13 10:24:45;86206,9
2026-05-13 10:24:45;133928,56
2026-05-13 10:24:45;137362,62
2026-05-13 10:24:45;257731,97
2026-05-13 10:24:45;252525,25
2026-05-13 10:24:45;185643,56
2026-05-13 10:24:45;284090,94
2026-05-13 10:24:45;146198,83
2026-05-13 10:24:45;189393,94
2026-05-13 10:24:45;100806,445
2026-05-13 10:24:45;192307,69
2026-05-13 10:24:45;210674,14
2026-05-13 10:24:45;196540,89
2026-05-13 10:24:45;156250
2026-05-13 10:24:45;126689,19
2026-05-13 10:24:45;178571,44
2026-05-13 10:24:45;176056,34
2026-05-13 10:24:45;138888,89
2026-05-13 10:24:45;367647,06
2026-05-13 10:24:45;309405,94
2026-05-13 10:24:45;182038,84
2026-05-13 10:24:45;50000
2026-05-13 10:24:45;318877,56
2026-05-13 10:24:45;201612,89
2026-05-13 10:24:45;260416,67
2026-05-13 10:24:45;228658,53
2026-05-13 10:24:45;132978,73
2026-05-13 10:24:45;74404,766
2026-05-13 10:24:45;116822,44
2026-05-13 10:24:45;132978,73
2026-05-13 10:24:45;201612,89
2026-05-13 10:24:46;316455,7
2026-05-13 10:24:46;NaN
2026-05-13 10:24:46;148809,53
2026-05-13 10:24:46;120192,305
2026-05-13 10:24:46;114678,91
2026-05-13 10:24:46;138888,89
2026-05-13 10:24:46;139925,36
2026-05-13 10:24:46;225903,61
2026-05-13 10:24:46;168918,92
2026-05-13 10:24:46;169683,27
2026-05-13 10:24:46;323275,84
2026-05-13 10:24:46;189393,95
2026-05-13 10:24:46;138888,89
2026-05-13 10:24:46;168918,92
2026-05-13 10:24:46;208333,33
2026-05-13 10:24:46;206611,58
2026-05-13 10:24:46;121359,22
2026-05-13 10:24:46;257731,97
2026-05-13 10:24:46;284090,9
2026-05-13 10:24:46;147637,8
2026-05-13 10:24:46;192307,69
2026-05-13 10:24:46;171232,88
2026-05-13 10:24:46;204918,02
2026-05-13 10:24:46;206043,95
2026-05-13 10:24:46;252525,25
2026-05-13 10:24:46;181159,42
2026-05-13 10:24:46;150602,4
2026-05-13 10:24:46;185643,56
2026-05-13 10:24:46;210674,17
2026-05-13 10:24:46;125838,93
2026-05-13 10:24:46;376506
2026-05-13 10:24:46;206043,95
2026-05-13 10:24:46;153688,53
2026-05-13 10:24:46;164473,67
2026-05-13 10:24:46;233208,95
2026-05-13 10:24:46;231481,5
2026-05-13 10:24:46;300000
2026-05-13 10:24:46;233208,95
2026-05-13 10:24:46;271739,16
2026-05-13 10:24:46;246710,53
2026-05-13 10:24:46;156250,02
2026-05-13 10:24:46;220588,25
2026-05-13 10:24:46;103305,79
2026-05-13 10:24:46;280898,88
2026-05-13 10:24:46;228658,53
2026-05-13 10:24:46;181159,42
2026-05-13 10:24:46;210674,17
2026-05-13 10:24:46;215517,23
2026-05-13 10:24:46;267857,16
2026-05-13 10:24:46;156250
2026-05-13 10:24:46;135869,56
2026-05-13 10:24:46;289351,84
2026-05-13 10:24:46;138888,89
2026-05-13 10:24:46;347222,22
2026-05-13 10:24:46;367647,06
2026-05-13 10:24:46;140449,44
2026-05-13 10:24:46;195312,5
2026-05-13 10:24:46;116822,42
2026-05-13 10:24:46;336021,53
2026-05-13 10:24:46;115740,75
2026-05-13 10:24:46;172018,34
2026-05-13 10:24:46;112951,805
2026-05-13 10:24:46;203804,34
2026-05-13 10:24:46;372023,8
2026-05-13 10:24:46;201612,9
2026-05-13 10:24:46;150000
2026-05-13 10:24:46;132978,72
2026-05-13 10:24:46;122549,016
2026-05-13 10:24:46;297619,06
2026-05-13 10:24:46;154321
2026-05-13 10:24:46;240384,64
2026-05-13 10:24:46;108381,51
2026-05-13 10:24:46;96899,23
2026-05-13 10:24:46;267857,12
2026-05-13 10:24:46;185643,56
2026-05-13 10:24:46;63775,51
2026-05-13 10:24:46;161637,92
2026-05-13 10:24:46;153688,53
2026-05-13 10:24:46;416666,66
2026-05-13 10:24:46;137362,64
2026-05-13 10:24:46;142045,45
2026-05-13 10:24:46;247524,75
2026-05-13 10:24:46;307377,06
2026-05-13 10:24:46;133928,56
2026-05-13 10:24:46;257731,97
2026-05-13 10:24:46;121359,22
2026-05-13 10:24:46;132978,73
2026-05-13 10:24:46;260416,67
2026-05-13 10:24:46;167112,3
2026-05-13 10:24:46;77160,5
2026-05-13 10:24:46;139925,38
2026-05-13 10:24:46;140977,44
2026-05-13 10:24:46;201612,9
2026-05-13 10:24:46;79113,92
2026-05-13 10:24:46;102459,01
2026-05-13 10:24:46;182038,83
2026-05-13 10:24:46;152439,03
2026-05-13 10:24:46;347222,22
2026-05-13 10:24:46;223214,3
2026-05-13 10:24:46;154958,67
2026-05-13 10:24:46;82964,6
2026-05-13 10:24:46;125838,93
2026-05-13 10:24:46;355113,62
2026-05-13 10:24:46;183823,53
2026-05-13 10:24:46;294811,34
2026-05-13 10:24:46;82781,46
2026-05-13 10:24:46;134408,61
2026-05-13 10:24:46;210674,14
2026-05-13 10:24:46;193298,97
2026-05-13 10:24:46;195312,5
2026-05-13 10:24:46;219298,25
2026-05-13 10:24:46;152439,03
2026-05-13 10:24:46;59808,613
2026-05-13 10:24:46;193798,45
2026-05-13 10:24:46;166666,66
2026-05-13 10:24:46;154958,67
2026-05-13 10:24:46;235849,08
2026-05-13 10:24:46;200000
2026-05-13 10:24:46;80128,2
2026-05-13 10:24:46;367647,06
2026-05-13 10:24:46;74850,305
2026-05-13 10:24:46;NaN
2026-05-13 10:24:46;113636,37
2026-05-13 10:24:46;326492,53
2026-05-13 10:24:46;218023,27
2026-05-13 10:24:46;201612,9
2026-05-13 10:24:46;93984,96
2026-05-13 10:24:46;104166,664
2026-05-13 10:24:46;193798,45
2026-05-13 10:24:46;112612,6
2026-05-13 10:24:46;157563,02
2026-05-13 10:24:46;165929,2
2026-05-13 10:24:46;130208,336
2026-05-13 10:24:46;187969,92
2026-05-13 10:24:46;150602,4
2026-05-13 10:24:46;130208,336
2026-05-13 10:24:46;220588,25
2026-05-13 10:24:46;227272,73
2026-05-13 10:24:46;132978,72
2026-05-13 10:24:46;318877,56
2026-05-13 10:24:46;367647,06
2026-05-13 10:24:46;229357,78
2026-05-13 10:24:46;223214,3
2026-05-13 10:24:46;357142,88
2026-05-13 10:24:46;328947,38
2026-05-13 10:24:46;199468,1
2026-05-13 10:24:46;189393,94
2026-05-13 10:24:46;446428,6
2026-05-13 10:24:46;210084,05
2026-05-13 10:24:46;189393,95
2026-05-13 10:24:46;253378,38
2026-05-13 10:24:46;223214,3
2026-05-13 10:24:46;195312,5
2026-05-13 10:24:46;292056,1
2026-05-13 10:24:46;190839,69
2026-05-13 10:24:46;152439,03
2026-05-13 10:24:46;183823,53
2026-05-13 10:24:46;201612,89
2026-05-13 10:24:46;277777,78
2026-05-13 10:24:46;206043,95
2026-05-13 10:24:46;347222,25
2026-05-13 10:24:46;176886,8
2026-05-13 10:24:46;243506,5
2026-05-13 10:24:46;55309,734
2026-05-13 10:24:46;93283,586
2026-05-13 10:24:46;390625
2026-05-13 10:24:46;320512,8
2026-05-13 10:24:46;172018,34
2026-05-13 10:24:46;362318,84
2026-05-13 10:24:46;76219,516
2026-05-13 10:24:46;56818,184
2026-05-13 10:24:46;50607,293
2026-05-13 10:24:46;173611,11
2026-05-13 10:24:46;167410,72
2026-05-13 10:24:46;93283,586
2026-05-13 10:24:46;97656,25
2026-05-13 10:24:46;173611,11
2026-05-13 10:24:46;148809,53
2026-05-13 10:24:46;200000
2026-05-13 10:24:46;150602,4
2026-05-13 10:24:46;279850,75
2026-05-13 10:24:46;108695,65
2026-05-13 10:24:46;242718,44
2026-05-13 10:24:46;287356,3
2026-05-13 10:24:46;158227,86
2026-05-13 10:24:46;199468,08
2026-05-13 10:24:46;183823,53
2026-05-13 10:24:46;119047,62
2026-05-13 10:24:46;294117,66
2026-05-13 10:24:46;104166,664
2026-05-13 10:24:46;238095,23
2026-05-13 10:24:46;367647,06
2026-05-13 10:24:46;130208,336
2026-05-13 10:24:46;204918,02
2026-05-13 10:24:46;210084,05
2026-05-13 10:24:46;215517,23
2026-05-13 10:24:46;100806,45
2026-05-13 10:24:46;221631,2
2026-05-13 10:24:46;162760,42
2026-05-13 10:24:46;182481,77
2026-05-13 10:24:46;227272,73
2026-05-13 10:24:46;180288,47
2026-05-13 10:24:46;378787,9
2026-05-13 10:24:46;297619,06
2026-05-13 10:24:46;231481,5
2026-05-13 10:24:46;280898,88
2026-05-13 10:24:46;240384,61
2026-05-13 10:24:46;158227,84
2026-05-13 10:24:46;181159,42
2026-05-13 10:24:46;235849,05
2026-05-13 10:24:46;255102,05
2026-05-13 10:24:46;152439,02
2026-05-13 10:24:46;135869,56
2026-05-13 10:24:46;192307,7
2026-05-13 10:24:46;195312,5
2026-05-13 10:24:46;142045,45
2026-05-13 10:24:46;145348,84
2026-05-13 10:24:46;225225,23
2026-05-13 10:24:46;206611,56
2026-05-13 10:24:46;200000
2026-05-13 10:24:46;208333,33
2026-05-13 10:24:46;175233,64
2026-05-13 10:24:46;347222,22
2026-05-13 10:24:46;58411,21
2026-05-13 10:24:46;120772,95
2026-05-13 10:24:46;203252,05
2026-05-13 10:24:46;168918,92
2026-05-13 10:24:46;210084,03
2026-05-13 10:24:46;163043,47
2026-05-13 10:24:47;122549,016
2026-05-13 10:24:47;104748,6
2026-05-13 10:24:47;132978,72
2026-05-13 10:24:47;276548,66
2026-05-13 10:24:47;223214,3
2026-05-13 10:24:47;234375
2026-05-13 10:24:47;195312,5
2026-05-13 10:24:47;95419,84
2026-05-13 10:24:47;134408,61
2026-05-13 10:24:47;176056,34
2026-05-13 10:24:47;157563,02
2026-05-13 10:24:47;120967,74
2026-05-13 10:24:47;234962,4
2026-05-13 10:24:47;142045,45
2026-05-13 10:24:47;161637,92
2026-05-13 10:24:47;131578,95
2026-05-13 10:24:47;223214,3
2026-05-13 10:24:47;164473,67
2026-05-13 10:24:47;264084,5
2026-05-13 10:24:47;103305,79
2026-05-13 10:24:47;133928,58
2026-05-13 10:24:47;56818,18
2026-05-13 10:24:47;190355,33
2026-05-13 10:24:47;123762,375
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;167410,72
2026-05-13 10:24:47;86805,555
2026-05-13 10:24:47;121753,24
2026-05-13 10:24:47;180288,47
2026-05-13 10:24:47;192307,69
2026-05-13 10:24:47;211864,4
2026-05-13 10:24:47;86805,555
2026-05-13 10:24:47;403225,8
2026-05-13 10:24:47;163398,7
2026-05-13 10:24:47;182038,84
2026-05-13 10:24:47;480769,28
2026-05-13 10:24:47;290697,7
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;308098,6
2026-05-13 10:24:47;189393,94
2026-05-13 10:24:47;309405,94
2026-05-13 10:24:47;240384,64
2026-05-13 10:24:47;NaN
2026-05-13 10:24:47;153186,27
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;109649,125
2026-05-13 10:24:47;110619,47
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;130208,336
2026-05-13 10:24:47;131578,95
2026-05-13 10:24:47;245098,03
2026-05-13 10:24:47;117924,52
2026-05-13 10:24:47;120192,305
2026-05-13 10:24:47;143678,16
2026-05-13 10:24:47;337837,84
2026-05-13 10:24:47;221631,2
2026-05-13 10:24:47;309405,94
2026-05-13 10:24:47;229357,78
2026-05-13 10:24:47;144230,77
2026-05-13 10:24:47;287356,3
2026-05-13 10:24:47;160256,42
2026-05-13 10:24:47;77160,5
2026-05-13 10:24:47;231481,5
2026-05-13 10:24:47;309405,94
2026-05-13 10:24:47;156250
2026-05-13 10:24:47;144230,77
2026-05-13 10:24:47;140449,44
2026-05-13 10:24:47;196850,39
2026-05-13 10:24:47;162337,66
2026-05-13 10:24:47;256849,33
2026-05-13 10:24:47;72674,42
2026-05-13 10:24:47;127551,02
2026-05-13 10:24:47;217391,3
2026-05-13 10:24:47;143678,16
2026-05-13 10:24:47;147058,83
2026-05-13 10:24:47;297619,06
2026-05-13 10:24:47;260416,67
2026-05-13 10:24:47;146484,38
2026-05-13 10:24:47;195312,5
2026-05-13 10:24:47;182038,84
2026-05-13 10:24:47;82781,46
2026-05-13 10:24:47;192307,69
2026-05-13 10:24:47;357142,88
2026-05-13 10:24:47;176056,34
2026-05-13 10:24:47;127551,01
2026-05-13 10:24:47;178571,44
2026-05-13 10:24:47;189393,94
2026-05-13 10:24:47;128424,65
2026-05-13 10:24:47;180635,83
2026-05-13 10:24:47;210674,17
2026-05-13 10:24:47;128205,14
2026-05-13 10:24:47;173611,11
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;195312,5
2026-05-13 10:24:47;160256,4
2026-05-13 10:24:47;227272,73
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;193298,97
2026-05-13 10:24:47;190839,69
2026-05-13 10:24:47;181159,42
2026-05-13 10:24:47;239071,05
2026-05-13 10:24:47;215517,23
2026-05-13 10:24:47;132978,73
2026-05-13 10:24:47;255102,05
2026-05-13 10:24:47;357142,88
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;258264,47
2026-05-13 10:24:47;446428,6
2026-05-13 10:24:47;294117,66
2026-05-13 10:24:47;267857,16
2026-05-13 10:24:47;228658,53
2026-05-13 10:24:47;167410,72
2026-05-13 10:24:47;110294,125
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;223214,3
2026-05-13 10:24:47;173611,11
2026-05-13 10:24:47;231481,5
2026-05-13 10:24:47;256849,33
2026-05-13 10:24:47;120192,305
2026-05-13 10:24:47;162337,67
2026-05-13 10:24:47;143678,16
2026-05-13 10:24:47;160256,4
2026-05-13 10:24:47;193298,97
2026-05-13 10:24:47;183823,53
2026-05-13 10:24:47;145348,84
2026-05-13 10:24:47;236742,44
2026-05-13 10:24:47;115740,75
2026-05-13 10:24:47;135869,56
2026-05-13 10:24:47;156250
2026-05-13 10:24:47;73529,414
2026-05-13 10:24:47;75301,2
2026-05-13 10:24:47;264084,5
2026-05-13 10:24:47;181159,42
2026-05-13 10:24:47;268817,22
2026-05-13 10:24:47;221238,94
2026-05-13 10:24:47;138888,89
2026-05-13 10:24:47;208333,33
2026-05-13 10:24:47;204918,02
2026-05-13 10:24:47;NaN
2026-05-13 10:24:47;262605,03
2026-05-13 10:24:47;98425,195
2026-05-13 10:24:47;367647,06
2026-05-13 10:24:47;253378,38
2026-05-13 10:24:47;63775,51
2026-05-13 10:24:47;164473,69
2026-05-13 10:24:47;125000
2026-05-13 10:24:47;292056,1
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;210674,14
2026-05-13 10:24:47;159235,67
2026-05-13 10:24:47;119047,62
2026-05-13 10:24:47;108695,65
2026-05-13 10:24:47;147637,8
2026-05-13 10:24:47;154958,67
2026-05-13 10:24:47;250000
2026-05-13 10:24:47;90579,71
2026-05-13 10:24:47;181159,42
2026-05-13 10:24:47;97656,25
2026-05-13 10:24:47;113636,37
2026-05-13 10:24:47;210084,05
2026-05-13 10:24:47;63775,51
2026-05-13 10:24:47;160256,4
2026-05-13 10:24:47;137867,66
2026-05-13 10:24:47;142045,45
2026-05-13 10:24:47;247524,75
2026-05-13 10:24:47;173611,11
2026-05-13 10:24:47;198412,69
2026-05-13 10:24:47;186567,17
2026-05-13 10:24:47;267094,03
2026-05-13 10:24:47;260416,67
2026-05-13 10:24:47;52966,1
2026-05-13 10:24:47;168918,92
2026-05-13 10:24:47;171232,88
2026-05-13 10:24:47;157563,03
2026-05-13 10:24:47;195312,5
2026-05-13 10:24:47;219298,25
2026-05-13 10:24:47;181159,42
2026-05-13 10:24:47;446428,5
2026-05-13 10:24:47;94696,97
2026-05-13 10:24:47;357142,88
2026-05-13 10:24:47;116822,42
2026-05-13 10:24:47;225903,61
2026-05-13 10:24:47;150602,4
2026-05-13 10:24:47;150000
2026-05-13 10:24:47;480769,16
2026-05-13 10:24:47;157563,02
2026-05-13 10:24:47;215517,23
2026-05-13 10:24:47;98425,195
2026-05-13 10:24:47;255102,05
2026-05-13 10:24:47;256849,3
2026-05-13 10:24:47;271739,12
2026-05-13 10:24:47;264830,5
2026-05-13 10:24:47;274122,8
2026-05-13 10:24:47;213675,23
2026-05-13 10:24:47;189393,94
2026-05-13 10:24:47;206043,95
2026-05-13 10:24:47;116459,625
2026-05-13 10:24:47;NaN
2026-05-13 10:24:47;267857,16
2026-05-13 10:24:47;86206,9
2026-05-13 10:24:47;154958,67
2026-05-13 10:24:47;355113,66
2026-05-13 10:24:47;255102,05
2026-05-13 10:24:47;NaN
2026-05-13 10:24:47;166666,66
2026-05-13 10:24:47;176056,34
2026-05-13 10:24:47;131578,95
2026-05-13 10:24:47;125838,93
2026-05-13 10:24:47;147058,83
2026-05-13 10:24:47;297619,06
2026-05-13 10:24:47;175233,64
2026-05-13 10:24:47;376506,03
2026-05-13 10:24:47;231481,5
2026-05-13 10:24:47;416666,66
2026-05-13 10:24:47;103305,79
2026-05-13 10:24:47;105932,2
2026-05-13 10:24:47;108695,65
2026-05-13 10:24:47;213068,19
2026-05-13 10:24:47;206043,95
2026-05-13 10:24:47;195312,5
2026-05-13 10:24:47;185643,56
2026-05-13 10:24:47;178571,44
2026-05-13 10:24:47;143678,16
2026-05-13 10:24:47;182038,83
2026-05-13 10:24:47;150602,4
2026-05-13 10:24:48;154321
2026-05-13 10:24:48;121359,22
2026-05-13 10:24:48;126903,55
2026-05-13 10:24:48;347222,22
2026-05-13 10:24:48;302419,34
2026-05-13 10:24:48;105042,02
2026-05-13 10:24:48;416666,7
2026-05-13 10:24:48;180288,47
2026-05-13 10:24:48;126689,19
2026-05-13 10:24:48;187500
2026-05-13 10:24:48;103305,79
2026-05-13 10:24:48;176056,34
2026-05-13 10:24:48;154958,67
2026-05-13 10:24:48;65789,48
2026-05-13 10:24:48;220588,25
2026-05-13 10:24:48;154958,67
2026-05-13 10:24:48;168918,92
2026-05-13 10:24:48;250000
2026-05-13 10:24:48;290697,7
2026-05-13 10:24:48;163043,47
2026-05-13 10:24:48;357142,88
2026-05-13 10:24:48;236486,48
2026-05-13 10:24:48;167785,25
2026-05-13 10:24:48;173611,11
2026-05-13 10:24:48;213068,19
2026-05-13 10:24:48;109649,125
